id,year,first_name,middle_name,last_name,party,level,position,state,district,race_ethnicity
193889k,2016,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",4,"Asian/Pacific Islander"
193889k,2017,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",4,"Asian/Pacific Islander"
193889k,2018,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",4,"Asian/Pacific Islander"
193889k,2019,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",4,"Asian/Pacific Islander"
193889k,2020,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",4,"Asian/Pacific Islander"
193889k,2008,Lorraine,R.,Inouye,Democrat,"State Legislative","State Senator","Hawaii - HI",1,"Asian/Pacific Islander"
196591k,2008,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2009,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2010,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2011,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2012,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2013,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2014,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2015,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2016,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2017,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2018,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2019,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
196591k,2020,Verla,C.,Insko,Democrat,"State Legislative","State Representative","North Carolina - NC",56,White
631296k,2019,Pamela,M.,Iovino,Democrat,"State Legislative","State Senator","Pennsylvania - PA",37,White
631296k,2020,Pamela,M.,Iovino,Democrat,"State Legislative","State Senator","Pennsylvania - PA",37,White
11265c,2008,Betty,,Ireland,Republican,"Statewide Executive","Secretary of State","West Virginia - WV",,White
12528c,2008,Tammy,,Irons,Democrat,"State Legislative","State Representative","Alabama - AL",1,White
12528c,2009,Tammy,,Irons,Democrat,"State Legislative","State Representative","Alabama - AL",1,White
12528c,2010,Tammy,,Irons,Democrat,"State Legislative","State Representative","Alabama - AL",1,White
12528c,2010,Tammy,,Irons,Democrat,"State Legislative","State Senator","Alabama - AL",1,White
12528c,2011,Tammy,,Irons,Democrat,"State Legislative","State Senator","Alabama - AL",1,White
12528c,2012,Tammy,,Irons,Democrat,"State Legislative","State Senator","Alabama - AL",1,White
12528c,2013,Tammy,,Irons,Democrat,"State Legislative","State Senator","Alabama - AL",1,White
12528c,2014,Tammy,,Irons,Democrat,"State Legislative","State Senator","Alabama - AL",1,White
290861k,2011,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2012,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2013,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2014,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2015,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2016,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2017,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2018,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2019,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
290861k,2020,Missy,Thomas,Irvin,Republican,"State Legislative","State Senator","Arkansas - AR",18,White
11052c,2008,Anne-Marie,,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",Hill-03,White
11052c,2009,Anne-Marie,,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",Hill-03,White
11052c,2010,Anne-Marie,,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",Hill-03,White
197480k,2008,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2009,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2010,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2011,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2012,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2013,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2014,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2015,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
197480k,2016,Dona,G.,Irwin,Democrat,"State Legislative","State Representative","New Mexico - NM",32,White
494153k,2015,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
494153k,2016,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
494153k,2017,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
494153k,2018,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
494153k,2019,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
494153k,2020,Jacqui,V.,Irwin,Democrat,"State Legislative","State Representative","California - CA",44,White
426720k,2013,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
426720k,2014,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
426720k,2015,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
426720k,2016,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
426720k,2017,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
426720k,2018,Virginia,O'Brien,Irwin,Democrat,"State Legislative","State Representative","New Hampshire - NH",159,White
439604k,2019,Mary,,Isaacson,Democrat,"State Legislative","State Representative","Pennsylvania - PA",175,White
439604k,2020,Mary,,Isaacson,Democrat,"State Legislative","State Representative","Pennsylvania - PA",175,White
10349c,2008,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2009,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2010,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2011,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2012,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2013,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
10349c,2014,Jamie,,Ison,Republican,"State Legislative","State Representative","Alabama - AL",101,White
483022k,2014,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2015,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2016,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2017,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2018,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2019,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
483022k,2020,Celia,,Israel,Democrat,"State Legislative","State Representative","Texas - TX",50,Hispanic/Latina
387453k,2013,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
387453k,2014,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
387453k,2015,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
387453k,2016,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
387453k,2017,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
387453k,2018,Jeanne,M.,Ives,Republican,"State Legislative","State Representative","Illinois - IL",42,White
13315c,2008,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2009,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2010,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2011,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2012,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2013,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
13315c,2014,Jolene,,Ivey,Democrat,"State Legislative","State Representative","Maryland - MD",47,"Black/African American"
240306k,2017,Kay,E.,Ivey,Republican,"Statewide Executive",Governor,"Alabama - AL",,White
240306k,2018,Kay,E.,Ivey,Republican,"Statewide Executive",Governor,"Alabama - AL",,White
240306k,2019,Kay,E.,Ivey,Republican,"Statewide Executive",Governor,"Alabama - AL",,White
240306k,2020,Kay,E.,Ivey,Republican,"Statewide Executive",Governor,"Alabama - AL",,White
240306k,2011,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2012,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2013,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2014,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2015,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2016,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2017,Kay,E.,Ivey,Republican,"Statewide Executive","Lt. Governor","Alabama - AL",,White
240306k,2008,Kay,E.,Ivey,Republican,"Statewide Executive",Treasurer,"Alabama - AL",,White
240306k,2009,Kay,E.,Ivey,Republican,"Statewide Executive",Treasurer,"Alabama - AL",,White
240306k,2010,Kay,E.,Ivey,Republican,"Statewide Executive",Treasurer,"Alabama - AL",,White
492238k,2015,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
492238k,2016,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
492238k,2017,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
492238k,2018,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
492238k,2019,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
492238k,2020,Jani,,Iwamoto,Democrat,"State Legislative","State Senator","Utah - UT",4,"Asian/Pacific Islander"
654975k,2019,Carolyn,B.,Jackson,Democrat,"State Legislative","State Representative","Indiana - IN",1,"Black/African American"
654975k,2020,Carolyn,B.,Jackson,Democrat,"State Legislative","State Representative","Indiana - IN",1,"Black/African American"
568259k,2017,Dominique,,Jackson,Democrat,"State Legislative","State Representative","Colorado - CO",42,"Black/African American"
568259k,2018,Dominique,,Jackson,Democrat,"State Legislative","State Representative","Colorado - CO",42,"Black/African American"
568259k,2019,Dominique,,Jackson,Democrat,"State Legislative","State Representative","Colorado - CO",42,"Black/African American"
568259k,2020,Dominique,,Jackson,Democrat,"State Legislative","State Representative","Colorado - CO",42,"Black/African American"
9600c,2009,Gail,Kulick,Jackson,Democrat,"State Legislative","State Representative","Minnesota - MN",016A,White
9600c,2010,Gail,Kulick,Jackson,Democrat,"State Legislative","State Representative","Minnesota - MN",016A,White
193064k,2013,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2014,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2015,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2016,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2017,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2018,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2019,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
193064k,2020,Hannah-Beth,,Jackson,Democrat,"State Legislative","State Senator","California - CA",19,White
242668k,2012,Katrina,R.,Jackson,Democrat,"State Legislative","State Representative","Louisiana - LA",16,"Black/African American"
242668k,2013,Katrina,R.,Jackson,Democrat,"State Legislative","State Representative","Louisiana - LA",16,"Black/African American"
242668k,2014,Katrina,R.,Jackson,Democrat,"State Legislative","State Representative","Louisiana - LA",16,"Black/African American"
242668k,2015,Katrina,R.,Jackson,Democrat,"State Legislative","State Representative","Louisiana - LA",16,"Black/African American"
242668k,2016,Katrina,R.,Jackson,Democrat,"State Legislative","State Representative","Louisiana - LA",16,"Black/African American"
